user_id,image_id,class
86,487,88
40,488,81
15,489,98
31,490,79
25,491,11
45,492,21
39,493,32
78,494,45
7,495,39
50,496,76
22,497,66
35,498,36
22,499,39
28,500,87
72,501,79
44,502,80
51,503,80
54,504,18
43,505,30
1,506,91
74,507,17
81,508,42
62,509,77
69,510,82
60,511,44
6,512,31
11,513,43
43,514,64
10,515,24
66,516,6
19,517,99
54,518,28
33,519,37
24,520,5
8,521,51
30,522,85
25,523,85
71,524,23
81,525,69
41,526,94
84,527,85
45,528,32
83,529,12
54,530,18
66,531,83
74,532,55
79,533,14
14,534,87
22,535,6
77,536,29
15,537,53
70,538,90
53,539,95
71,540,17
53,541,42
44,542,68
54,543,28
58,544,58
11,545,81
54,546,18
64,547,34
85,548,94
27,549,10
71,550,82
19,551,1
21,552,56
93,553,33
42,554,13
3,555,22
19,556,90
24,557,43
46,558,91
3,559,12
39,560,78
33,561,57
65,562,69
75,563,92
43,564,62
30,565,12
73,566,83
27,567,32
57,568,54
40,569,41
94,570,35
2,571,39
97,572,80
47,573,90
70,574,84
28,575,33
4,576,50
28,577,4
12,578,21
47,579,86
75,580,84
14,581,87
21,582,67
22,583,91
11,584,2
13,585,20
23,586,57
20,587,39
41,588,34
41,589,83
91,590,99
18,591,60
29,592,25
41,593,55
22,594,66
41,595,25
98,596,43
55,597,70
96,598,55
24,599,24
60,600,73
88,601,66
85,602,42
83,603,6
76,604,19
99,605,14
97,606,65
74,607,72
4,608,34
42,609,71
73,610,1
85,611,94
55,612,48
24,613,5
80,614,91
4,615,25
26,616,80
66,617,90
15,618,59
96,619,44
54,620,53
88,621,58
73,622,4
46,623,35
80,624,17
79,625,92
28,626,86
58,627,33
55,628,45
55,629,89
87,630,95
35,631,38
24,632,86
74,633,36
62,634,37
61,635,86
35,636,21
27,637,54
20,638,11
2,639,8
60,640,55
46,641,5
39,642,2
92,643,3
47,644,1
31,645,58
7,646,70
70,647,20
10,648,97
65,649,69
46,650,2
61,651,86
79,652,92
16,653,59
2,654,92
97,655,30
61,656,86
50,657,28
41,658,25
61,659,9
77,660,29
73,661,54
48,662,0
58,663,45
88,664,58
74,665,53
43,666,66
55,667,0
54,668,53
18,669,96
21,670,19
13,671,10
0,672,52
86,673,53
37,674,89
72,675,36
86,676,49
58,677,45
35,678,99
73,679,1
13,680,85
26,681,40
13,682,52
73,683,6
54,684,20
7,685,21
59,686,69
68,687,25
21,688,7
23,689,62
75,690,84
18,691,90
94,692,84
58,693,10
93,694,33
23,695,57
44,696,48
53,697,44
57,698,51
73,699,89
67,700,87
68,701,48
25,702,85
94,703,19
18,704,96
8,705,76
66,706,83
23,707,59
32,708,79
21,709,47
47,710,57
65,711,91
12,712,82
93,713,65
60,714,56
3,715,16
72,716,78
37,717,60
75,718,47
65,719,91
74,720,55
87,721,95
20,722,93
77,723,29
8,724,90
35,725,13
75,726,92
20,727,93
95,728,89
62,729,84
24,730,43
33,731,11
4,732,39
98,733,14
70,734,5
80,735,3
91,736,99
2,737,54
59,738,18
68,739,18
29,740,50
28,741,73
37,742,61
88,743,35
83,744,28
21,745,26
35,746,82
95,747,1
62,748,60
39,749,48
9,750,59
66,751,3
74,752,88
22,753,6
17,754,59
96,755,44
56,756,73
59,757,84
94,758,95
17,759,69
30,760,50
70,761,20
58,762,20
37,763,72
71,764,82
59,765,51
1,766,55
30,767,60
49,768,78
43,769,97
2,770,86
80,771,93
12,772,82
72,773,73
24,774,92
1,775,58
17,776,69
78,777,15
26,778,38
14,779,37
91,780,12
66,781,69
84,782,55
82,783,31
2,784,92
53,785,77
81,786,41
67,787,56
20,788,77
74,789,53
50,790,34
58,791,69
91,792,45
62,793,5
75,794,50
1,795,4
48,796,94
90,797,40
10,798,17
43,799,97
61,800,74
67,801,65
73,802,89
40,803,23
16,804,77
39,805,0
40,806,21
30,807,60
37,808,89
39,809,55
25,810,16
50,811,44
17,812,1
67,813,88
68,814,18
63,815,24
5,816,31
89,817,64
59,818,18
75,819,89
88,820,99
67,821,71
15,822,36
49,823,93
33,824,61
35,825,13
88,826,66
89,827,82
62,828,8
83,829,57
84,830,85
22,831,67
85,832,58
19,833,10
57,834,51
35,835,58
83,836,41
65,837,90
66,838,47
30,839,96
51,840,62
31,841,53
37,842,33
48,843,88
31,844,44
24,845,2
76,846,75
81,847,94
14,848,65
24,849,24
75,850,89
37,851,61
10,852,93
85,853,54
61,854,30
79,855,92
62,856,8
82,857,57
33,858,61
77,859,93
6,860,96
24,861,92
49,862,18
43,863,79
67,864,89
99,865,14
33,866,44
78,867,98
71,868,94
18,869,16
11,870,60
37,871,61
8,872,53
83,873,47
74,874,24
97,875,26
64,876,34
79,877,11
14,878,70
93,879,33
63,880,96
3,881,22
30,882,62
97,883,26
56,884,93
63,885,24
32,886,11
53,887,28
88,888,26
57,889,11
0,890,29
95,891,84
38,892,12
96,893,71
60,894,75
61,895,13
70,896,6
95,897,49
37,898,60
98,899,56
29,900,87
1,901,4
45,902,21
92,903,27
77,904,29
56,905,53
1,906,72
30,907,50
10,908,68
76,909,47
36,910,57
82,911,63
85,912,9
42,913,23
37,914,32
79,915,11
1,916,88
92,917,3
25,918,16
67,919,89
4,920,81
59,921,30
14,922,50
9,923,36
40,924,45
70,925,20
15,926,25
18,927,72
0,928,92
7,929,57
18,930,72
34,931,67
42,932,19
52,933,39
31,934,16
35,935,69
41,936,63
27,937,95
47,938,23
49,939,78
20,940,96
97,941,30
57,942,42
73,943,9
21,944,47
60,945,94
82,946,25
55,947,62
64,948,8
4,949,9
54,950,31
21,951,56
68,952,36
6,953,8
0,954,98
67,955,60
13,956,20
71,957,28
97,958,26
88,959,66
35,960,37
29,961,87
73,962,95
52,963,31
77,964,29
63,965,81
49,966,37
10,967,47
25,968,20
97,969,26
23,970,93
2,971,2
42,972,55
87,973,95
70,974,79
30,975,50
90,976,85
30,977,71
97,978,30
8,979,78
4,980,9
56,981,41
42,982,23
20,983,38
65,984,67
62,985,90
14,986,19
68,987,23
60,988,18
85,989,58
53,990,96
93,991,26
53,992,82
42,993,23
49,994,55
72,995,85
14,996,65
75,997,23
13,998,46
68,999,43
75,1000,74
28,1001,98
83,1002,6
91,1003,45
49,1004,86
95,1005,49
54,1006,18
23,1007,61
8,1008,99
89,1009,64
16,1010,34
85,1011,71
89,1012,64
67,1013,11
68,1014,36
17,1015,12
66,1016,29
65,1017,90
56,1018,41
38,1019,39
57,1020,85
82,1021,98
96,1022,71
14,1023,65
85,1024,27
26,1025,28
12,1026,11
88,1027,73
41,1028,26
45,1029,14
96,1030,51
96,1031,1
73,1032,29
74,1033,53
54,1034,6
74,1035,92
11,1036,67
90,1037,85
6,1038,52
8,1039,76
16,1040,88
54,1041,6
45,1042,92
71,1043,98
42,1044,19
37,1045,33
71,1046,50
25,1047,0
69,1048,86
54,1049,37
57,1050,85
86,1051,2
28,1052,18
15,1053,59
17,1054,12
25,1055,16
28,1056,98
49,1057,98
96,1058,26
88,1059,1
78,1060,92
70,1061,85
60,1062,56
78,1063,57
16,1064,33
51,1065,16
62,1066,8
45,1067,32
35,1068,69
67,1069,24
92,1070,3
88,1071,26
99,1072,15
20,1073,31
17,1074,75
54,1075,53
52,1076,39
90,1077,20
44,1078,53
36,1079,38
85,1080,41
5,1081,20
46,1082,1
63,1083,58
17,1084,80
29,1085,87
91,1086,48
4,1087,9
87,1088,41
75,1089,63
51,1090,59
87,1091,49
70,1092,20
94,1093,35
30,1094,96
88,1095,62
43,1096,97
47,1097,70
3,1098,38
36,1099,3
60,1100,77
16,1101,10
66,1102,62
63,1103,24
86,1104,27
93,1105,95
61,1106,91
44,1107,80
97,1108,15
96,1109,55
31,1110,41
11,1111,3
30,1112,50
52,1113,73
96,1114,46
96,1115,33
50,1116,76
65,1117,67
67,1118,8
86,1119,49
52,1120,56
13,1121,74
53,1122,42
75,1123,48
45,1124,32
56,1125,87
16,1126,5
91,1127,99
16,1128,53
76,1129,1
71,1130,13
1,1131,79
82,1132,57
86,1133,83
76,1134,47
27,1135,95
71,1136,82
59,1137,95
63,1138,24
46,1139,82
42,1140,23
71,1141,28
25,1142,11
36,1143,3
26,1144,51
65,1145,68
73,1146,6
1,1147,60
26,1148,63
50,1149,13
24,1150,77
38,1151,21
21,1152,47
62,1153,8
4,1154,15
82,1155,6
2,1156,89
22,1157,70
27,1158,32
34,1159,81
22,1160,54
41,1161,55
3,1162,68
3,1163,16
45,1164,74
40,1165,18
0,1166,25
2,1167,2
90,1168,1
31,1169,44
76,1170,67
56,1171,32
82,1172,6
69,1173,69
68,1174,18
75,1175,54
47,1176,71
83,1177,33
13,1178,3
61,1179,12
31,1180,51
17,1181,59
25,1182,64
16,1183,88
37,1184,60
60,1185,55
96,1186,55
65,1187,69
37,1188,51
11,1189,69
70,1190,5
49,1191,71
54,1192,37
35,1193,75
13,1194,10
59,1195,30
42,1196,71
50,1197,28
44,1198,30
58,1199,45
81,1200,94
76,1201,67
50,1202,63
21,1203,14
75,1204,92
37,1205,4
75,1206,54
26,1207,27
36,1208,93
58,1209,33
59,1210,30
8,1211,99
41,1212,28
73,1213,26
5,1214,7
66,1215,27
48,1216,97
42,1217,12
98,1218,79
26,1219,20
3,1220,76
90,1221,9
63,1222,24
78,1223,98
53,1224,2
60,1225,69
38,1226,7
97,1227,30
85,1228,9
6,1229,66
54,1230,28
67,1231,34
41,1232,63
69,1233,86
66,1234,83
26,1235,62
1,1236,4
32,1237,79
1,1238,72
78,1239,86
89,1240,54
77,1241,41
57,1242,51
16,1243,71
53,1244,42
89,1245,64
64,1246,98
45,1247,77
52,1248,39
50,1249,34
31,1250,26
49,1251,63
21,1252,61
54,1253,18
43,1254,97
31,1255,59
92,1256,49
29,1257,50
82,1258,98
75,1259,42
83,1260,44
73,1261,89
65,1262,15
6,1263,87
94,1264,15
43,1265,62
87,1266,62
67,1267,88
21,1268,47
19,1269,70
84,1270,34
76,1271,4
65,1272,90
14,1273,19
19,1274,62
66,1275,25
20,1276,94
97,1277,26
67,1278,11
94,1279,73
66,1280,29
89,1281,1
51,1282,75
75,1283,10
36,1284,3
38,1285,91
75,1286,23
27,1287,0
26,1288,28
90,1289,85
36,1290,32
55,1291,37
8,1292,61
80,1293,42
40,1294,41
6,1295,17
77,1296,29
80,1297,75
2,1298,18
65,1299,91
35,1300,58
73,1301,93
24,1302,65
52,1303,35
53,1304,25
2,1305,39
77,1306,93
70,1307,20
70,1308,37
48,1309,57
24,1310,43
46,1311,72
91,1312,12
64,1313,93
79,1314,26
26,1315,27
88,1316,83
20,1317,89
4,1318,65
99,1319,51
54,1320,5
2,1321,92
52,1322,10
30,1323,22
8,1324,5
72,1325,79
44,1326,40
45,1327,32
31,1328,22
5,1329,16
86,1330,83
36,1331,69
33,1332,90
93,1333,65
79,1334,92
83,1335,41
29,1336,25
42,1337,45
14,1338,37
89,1339,27
33,1340,99
69,1341,86
2,1342,54
3,1343,68
67,1344,71
20,1345,68
29,1346,87
37,1347,80
24,1348,22
43,1349,97
55,1350,0
83,1351,27
37,1352,38
90,1353,85
77,1354,19
74,1355,31
47,1356,3
31,1357,95
54,1358,28
73,1359,41
64,1360,19
63,1361,81
74,1362,24
37,1363,32
76,1364,43
73,1365,34
19,1366,32
49,1367,77
3,1368,12
98,1369,33
19,1370,38
75,1371,84
67,1372,65
98,1373,43
0,1374,46
56,1375,67
89,1376,64
0,1377,97
82,1378,49
84,1379,49
61,1380,86
84,1381,30
14,1382,53
85,1383,1
62,1384,78
81,1385,42
36,1386,82
72,1387,10
94,1388,19
54,1389,28
19,1390,78
76,1391,5
17,1392,58
67,1393,89
92,1394,3
38,1395,7
95,1396,19
73,1397,22
22,1398,62
65,1399,0
95,1400,1
14,1401,2
16,1402,19
84,1403,66
95,1404,44
2,1405,89
9,1406,73
14,1407,65
49,1408,22
70,1409,20
13,1410,61
70,1411,4
17,1412,12
15,1413,78
8,1414,76
64,1415,89
42,1416,45
90,1417,20
21,1418,67
26,1419,40
69,1420,17
95,1421,49
93,1422,79
47,1423,70
60,1424,77
87,1425,30
31,1426,44
23,1427,90
59,1428,58
64,1429,92
71,1430,17
95,1431,9
14,1432,61
63,1433,80
92,1434,3
99,1435,15
23,1436,57
62,1437,31
13,1438,38
62,1439,8
61,1440,86
52,1441,39
22,1442,87
94,1443,73
87,1444,95
28,1445,49
76,1446,5
79,1447,92
28,1448,45
68,1449,25
55,1450,78
40,1451,45
24,1452,39
57,1453,42
12,1454,21
82,1455,65
28,1456,73
49,1457,6
54,1458,28
15,1459,59
63,1460,24
80,1461,14
0,1462,29
19,1463,38
30,1464,50
51,1465,61
2,1466,93
10,1467,8
93,1468,64
89,1469,64
27,1470,8
15,1471,59
21,1472,40
12,1473,21
35,1474,58
96,1475,55
45,1476,21
89,1477,64
4,1478,13
63,1479,81
62,1480,8
35,1481,69
33,1482,82
97,1483,43
59,1484,52
13,1485,87
23,1486,90
54,1487,20
81,1488,41
56,1489,41
87,1490,25
95,1491,75
54,1492,28
20,1493,94
6,1494,52
94,1495,15
42,1496,95
80,1497,14
14,1498,37
99,1499,51
74,1500,24
56,1501,98
84,1502,49
55,1503,38
38,1504,39
97,1505,26
6,1506,31
6,1507,17
67,1508,47
63,1509,94
34,1510,96
0,1511,52
91,1512,45
78,1513,57
98,1514,79
27,1515,0
95,1516,80
57,1517,80
64,1518,50
94,1519,66
3,1520,68
18,1521,72
99,1522,56
12,1523,21
37,1524,38
12,1525,98
87,1526,46
41,1527,25
52,1528,73
96,1529,55
4,1530,81
17,1531,63
57,1532,22
36,1533,84
12,1534,29
56,1535,32
24,1536,22
48,1537,19
76,1538,72
31,1539,53
28,1540,75
56,1541,83
15,1542,53
75,1543,13
98,1544,43
86,1545,49
68,1546,96
56,1547,87
31,1548,43
41,1549,91
95,1550,79
50,1551,76
62,1552,8
81,1553,73
79,1554,14
43,1555,67
99,1556,26
33,1557,31
40,1558,34
36,1559,75
49,1560,20
21,1561,19
11,1562,32
9,1563,8
64,1564,89
16,1565,65
54,1566,37
15,1567,59
79,1568,99
58,1569,90
56,1570,32
78,1571,57
40,1572,43
87,1573,95
51,1574,5
15,1575,40
55,1576,76
74,1577,42
63,1578,24
11,1579,71
62,1580,60
13,1581,61
56,1582,41
83,1583,20
10,1584,97
26,1585,7
1,1586,92
57,1587,42
35,1588,94
32,1589,0
76,1590,38
75,1591,48
44,1592,91
3,1593,97
28,1594,32
1,1595,88
4,1596,52
47,1597,23
87,1598,65
63,1599,39
18,1600,72
51,1601,16
83,1602,41
79,1603,92
70,1604,20
46,1605,98
49,1606,98
11,1607,32
36,1608,13
51,1609,5
45,1610,32
21,1611,47
55,1612,89
26,1613,27
96,1614,55
41,1615,25
41,1616,63
84,1617,24
55,1618,31
45,1619,41
90,1620,45
19,1621,38
56,1622,5
24,1623,22
32,1624,68
61,1625,70
36,1626,31
49,1627,24
44,1628,68
0,1629,29
64,1630,83
42,1631,9
14,1632,65
25,1633,16
52,1634,64
94,1635,35
94,1636,66
32,1637,75
22,1638,62
54,1639,18
92,1640,3
53,1641,19
88,1642,83
89,1643,54
44,1644,50
65,1645,67
54,1646,31
45,1647,67
28,1648,4
60,1649,38
27,1650,39
69,1651,74
94,1652,73
60,1653,83
62,1654,71
62,1655,8
92,1656,9
54,1657,46
74,1658,36
91,1659,12
35,1660,98
39,1661,0
27,1662,95
38,1663,72
92,1664,75
29,1665,54
99,1666,51
59,1667,64
4,1668,25
96,1669,55
95,1670,66
12,1671,1
28,1672,98
18,1673,73
22,1674,6
16,1675,68
74,1676,31
75,1677,78
50,1678,34
37,1679,38
65,1680,77
93,1681,56
95,1682,10
82,1683,74
54,1684,6
69,1685,23
74,1686,24
6,1687,23
62,1688,13
62,1689,37
83,1690,78
66,1691,83
63,1692,81
43,1693,69
68,1694,96
22,1695,45
79,1696,11
84,1697,13
46,1698,26
23,1699,90
66,1700,25
26,1701,7
2,1702,39
16,1703,23
58,1704,10
65,1705,96
42,1706,19
22,1707,87
69,1708,86
7,1709,57
47,1710,65
88,1711,82
64,1712,34
21,1713,7
56,1714,53
71,1715,23
88,1716,13
76,1717,4
15,1718,36
55,1719,67
63,1720,24
56,1721,87
43,1722,53
44,1723,80
81,1724,95
42,1725,72
20,1726,38
83,1727,6
52,1728,73
2,1729,2
56,1730,41
1,1731,92
9,1732,65
67,1733,40
7,1734,39
39,1735,2
25,1736,16
15,1737,59
88,1738,66
72,1739,88
29,1740,87
2,1741,2
18,1742,60
25,1743,11
43,1744,97
16,1745,66
92,1746,3
91,1747,48
83,1748,27
31,1749,16
31,1750,96
24,1751,22
89,1752,64
75,1753,6
31,1754,44
31,1755,44
98,1756,43
78,1757,11
63,1758,81
33,1759,18
17,1760,35
76,1761,0
55,1762,89
70,1763,84
16,1764,77
95,1765,9
88,1766,83
79,1767,92
31,1768,44
44,1769,37
60,1770,75
67,1771,23
91,1772,20
70,1773,20
73,1774,4
8,1775,53
46,1776,70
49,1777,55
85,1778,42
68,1779,18
8,1780,17
47,1781,88
18,1782,85
9,1783,59
61,1784,70
2,1785,42
36,1786,38
61,1787,30
25,1788,35
89,1789,64
79,1790,11
89,1791,44
55,1792,52
50,1793,76
0,1794,29
99,1795,56
53,1796,61
60,1797,56
65,1798,90
47,1799,65
50,1800,28
62,1801,64
8,1802,16
91,1803,45
65,1804,96
28,1805,57
25,1806,54
86,1807,49
2,1808,59
76,1809,67
68,1810,36
42,1811,23
17,1812,1
89,1813,64
34,1814,81
53,1815,2
21,1816,19
88,1817,26
74,1818,72
50,1819,89
39,1820,48
29,1821,87
58,1822,20
2,1823,8
89,1824,64
14,1825,70
88,1826,26
22,1827,62
3,1828,1
3,1829,60
91,1830,99
85,1831,42
90,1832,20
32,1833,7
89,1834,44
88,1835,37
10,1836,97
2,1837,41
14,1838,65
99,1839,14
42,1840,90
54,1841,6
35,1842,30
21,1843,89
83,1844,28
20,1845,31
78,1846,57
88,1847,58
96,1848,65
84,1849,33
91,1850,45
72,1851,75
83,1852,6
53,1853,73
43,1854,90
37,1855,72
46,1856,98
66,1857,47
63,1858,81
88,1859,99
43,1860,19
8,1861,90
22,1862,34
30,1863,22
48,1864,86
65,1865,0
8,1866,53
69,1867,86
94,1868,35
84,1869,34
3,1870,28
46,1871,7
18,1872,72
10,1873,97
45,1874,74
44,1875,72
47,1876,3
22,1877,46
24,1878,22
99,1879,15
46,1880,7
46,1881,7
59,1882,69
40,1883,24
53,1884,54
44,1885,57
73,1886,93
48,1887,13
84,1888,24
62,1889,8
37,1890,61
14,1891,37
64,1892,98
55,1893,76
11,1894,67
60,1895,83
9,1896,29
6,1897,96
84,1898,85
6,1899,88
43,1900,59
62,1901,60
12,1902,98
39,1903,28
1,1904,96
10,1905,36
18,1906,60
64,1907,98
83,1908,33
16,1909,88
13,1910,46
67,1911,88
60,1912,90
90,1913,85
91,1914,12
96,1915,71
2,1916,42
4,1917,88
43,1918,64
88,1919,58
52,1920,39
10,1921,17
92,1922,73
51,1923,59
71,1924,35
10,1925,82
50,1926,70
97,1927,26
57,1928,85
34,1929,48
13,1930,66
53,1931,82
17,1932,3
42,1933,45
7,1934,21
81,1935,54
49,1936,24
2,1937,92
95,1938,9
50,1939,76
53,1940,76
76,1941,4
53,1942,82
65,1943,99
74,1944,17
55,1945,67
69,1946,78
7,1947,4
96,1948,55
45,1949,92
35,1950,21
68,1951,31
76,1952,47
24,1953,90
33,1954,61
81,1955,43
22,1956,7
39,1957,46
84,1958,8
68,1959,45
0,1960,44
16,1961,77
73,1962,35
78,1963,15
36,1964,34
33,1965,31
52,1966,39
79,1967,92
62,1968,78
80,1969,1
53,1970,61
21,1971,40
47,1972,63
44,1973,57
64,1974,89
35,1975,21
57,1976,59
65,1977,0
56,1978,41
47,1979,31
1,1980,96
11,1981,32
75,1982,89
88,1983,65
51,1984,26
42,1985,8
87,1986,45
22,1987,87
88,1988,83
76,1989,65
33,1990,90
15,1991,59
82,1992,98
70,1993,17
5,1994,95
36,1995,13
3,1996,57
40,1997,76
56,1998,21
23,1999,59
15,2000,59
8,2001,37
52,2002,31
7,2003,4
80,2004,93
88,2005,62
98,2006,80
12,2007,91
88,2008,31
63,2009,69
11,2010,67
9,2011,65
54,2012,24
34,2013,2
53,2014,31
76,2015,47
24,2016,56
91,2017,45
81,2018,74
95,2019,66
11,2020,89
22,2021,46
18,2022,90
20,2023,73
39,2024,19
2,2025,69
44,2026,94
57,2027,45
45,2028,33
26,2029,7
88,2030,85
50,2031,89
36,2032,38
94,2033,56
22,2034,6
57,2035,59
79,2036,92
91,2037,99
79,2038,11
8,2039,53
39,2040,78
37,2041,61
37,2042,72
33,2043,31
49,2044,63
6,2045,1
45,2046,32
99,2047,15
5,2048,52
48,2049,60
22,2050,39
81,2051,6
80,2052,63
85,2053,54
27,2054,95
61,2055,30
38,2056,52
87,2057,42
38,2058,32
95,2059,1
33,2060,18
95,2061,48
38,2062,77
64,2063,98
82,2064,63
2,2065,92
16,2066,40
87,2067,45
96,2068,51
7,2069,42
1,2070,4
56,2071,98
41,2072,83
59,2073,30
22,2074,39
7,2075,85
34,2076,22
66,2077,3
77,2078,82
96,2079,55
2,2080,59
39,2081,0
23,2082,57
50,2083,28
13,2084,74
38,2085,47
44,2086,94
8,2087,17
55,2088,75
93,2089,27
17,2090,63
38,2091,47
71,2092,82
16,2093,19
6,2094,31
92,2095,95
72,2096,88
18,2097,90
84,2098,24
25,2099,11
81,2100,15
97,2101,30
78,2102,46
82,2103,31
17,2104,31
76,2105,47
77,2106,82
11,2107,67
12,2108,22
74,2109,53
81,2110,12
87,2111,46
95,2112,9
46,2113,5
6,2114,5
8,2115,53
76,2116,5
1,2117,4
68,2118,47
26,2119,49
66,2120,90
40,2121,45
42,2122,12
34,2123,77
81,2124,42
70,2125,35
50,2126,34
31,2127,16
1,2128,32
46,2129,91
88,2130,58
92,2131,33
2,2132,3
7,2133,39
68,2134,89
71,2135,89
49,2136,24
31,2137,84
45,2138,74
94,2139,73
